Team,Opp,Date,Number,Round,Game,Location,W/L,Importance,Points,Oppo,Diff,Team FG,Team FGA,Team FG%,Team 3P,Team 3PA,Team 3P%,Team FT,Team FTA,Team FT%,Team ORB,Team TRB,Team AST,Team STL,Team BLK,Team TOV,Team PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Advanced ORtg,Advanced DRtg,Advanced Pace,Advanced FTr,Advanced 3PAr,Advanced TS%,Advanced TRB%,Advanced AST%,Advanced STL%,Advanced BLK%,Offensive Four Factors eFG%,Offensive Four Factors TOV%,Offensive Four Factors ORB%,Offensive Four Factors FT/FGA,Defensive Four Factors eFG%,Defensive Four Factors TOV%,Defensive Four Factors DRB%,Defensive Four Factors FT/FGA
Spurs,DAL,5/13/2006,3,2,9,Away,L,0,103,104,-1,39,82,0.476,3,10,0.3,22,32,0.688,13,36,12,8,3,9,33,32,66,0.485,1,5,0.2,39,50,0.78,12,39,12,3,5,14,26,116.8,117.9,88.2,0.39,0.122,0.536,48,30.8,9.1,4.9,0.494,8.6,32.5,0.268,0.492,13.7,65.7,0.591
Spurs,DAL,5/15/2006,4,2,10,Away,L,0,118,123,-5,42,79,0.532,8,14,0.571,26,32,0.813,7,37,16,10,4,14,29,45,90,0.5,5,12,0.417,28,32,0.875,13,39,18,2,7,12,26,119.4,124.5,89.5,0.405,0.177,0.634,48.7,38.1,10.1,5.1,0.582,13.1,21.2,0.329,0.528,10.3,69.8,0.311
Spurs,DAL,5/17/2006,5,2,11,Home,W,1,98,97,1,37,69,0.536,2,9,0.222,22,31,0.71,6,30,18,6,5,12,19,39,77,0.506,3,12,0.25,16,19,0.842,10,38,12,5,5,12,26,114,112.8,86,0.449,0.13,0.593,44.1,48.6,7,7.7,0.551,12.7,17.6,0.319,0.526,12.3,70.6,0.208
Spurs,DAL,5/19/2006,6,2,12,Away,W,1,91,86,5,29,67,0.433,4,10,0.4,29,34,0.853,4,39,11,7,7,16,19,32,83,0.386,5,14,0.357,17,20,0.85,12,42,15,7,8,15,29,99,93.5,91.9,0.507,0.149,0.555,48.1,37.9,7.6,10.1,0.463,16.3,11.8,0.433,0.416,14,74.5,0.205
Spurs,DAL,5/22/2006,7,2,13,Home,L,1,111,119,-8,36,76,0.474,6,19,0.316,33,39,0.846,7,34,16,6,10,10,25,42,81,0.519,7,17,0.412,28,31,0.903,9,41,15,3,5,11,32,118.2,126.7,85.1,0.513,0.25,0.596,45.3,44.4,6.4,15.6,0.513,9.7,17.9,0.434,0.562,10.4,75,0.346
Spurs,DEN,4/22/2007,1,1,1,Home,L,0,89,95,-6,37,88,0.42,8,24,0.333,7,10,0.7,14,35,22,6,4,13,20,35,77,0.455,4,13,0.308,21,25,0.84,15,44,13,8,3,15,13,104.4,111.4,85.3,0.114,0.273,0.482,44.3,59.5,7,6.3,0.466,12.3,32.6,0.08,0.481,14.6,58.3,0.273
Spurs,DEN,4/25/2007,2,1,2,Home,W,0,97,88,9,35,80,0.438,6,14,0.429,21,23,0.913,10,44,20,5,6,12,16,34,88,0.386,7,16,0.438,13,17,0.765,14,44,17,7,4,12,19,108.3,98.3,89.6,0.288,0.175,0.538,50,57.1,5.6,8.3,0.475,11.8,25,0.263,0.426,11.2,70.8,0.148
Spurs,DEN,4/28/2007,3,1,3,Away,W,0,96,91,5,37,86,0.43,9,21,0.429,13,14,0.929,14,41,23,7,9,11,20,33,77,0.429,3,12,0.25,22,30,0.733,15,46,19,3,4,14,16,111.3,105.5,86.2,0.163,0.244,0.521,47.1,62.2,8.1,13.8,0.483,10.7,31.1,0.151,0.448,13.4,64.3,0.286
Spurs,DEN,4/30/2007,4,1,4,Away,W,0,96,89,7,37,81,0.457,8,25,0.32,14,20,0.7,10,41,25,10,2,10,17,37,78,0.474,2,16,0.125,13,16,0.813,7,41,23,5,4,16,23,106.3,98.6,90.3,0.247,0.309,0.535,50,67.6,11.1,3.2,0.506,10,22.7,0.173,0.487,15.8,81.6,0.167
Spurs,DEN,5/2/2007,5,1,5,Home,W,1,93,78,15,38,80,0.475,10,21,0.476,7,14,0.5,12,40,25,7,5,10,16,29,77,0.377,7,15,0.467,13,17,0.765,14,42,16,5,6,16,19,112.9,94.7,82.4,0.175,0.263,0.54,48.8,65.8,8.5,8.1,0.538,10.4,30,0.088,0.422,15.9,66.7,0.169
Spurs,PHO,5/6/2007,1,2,6,Away,W,0,111,106,5,41,82,0.5,7,16,0.438,22,33,0.667,14,49,18,4,6,15,25,39,84,0.464,6,14,0.429,22,27,0.815,8,35,18,4,5,7,24,118,112.7,94,0.402,0.195,0.575,58.3,43.9,4.3,8.6,0.543,13.5,34.1,0.268,0.5,6.8,81.4,0.262
Spurs,PHO,5/8/2007,2,2,7,Away,L,0,81,101,-20,33,77,0.429,6,18,0.333,9,16,0.563,12,40,14,9,5,18,18,40,76,0.526,4,10,0.4,17,19,0.895,6,39,25,10,6,16,14,89.2,111.2,90.8,0.208,0.234,0.482,50.6,42.4,9.9,7.6,0.468,17.6,26.7,0.117,0.553,15.9,82.4,0.224
Spurs,PHO,5/12/2007,3,2,8,Home,W,0,108,101,7,36,82,0.439,7,20,0.35,29,36,0.806,11,47,19,9,5,10,22,37,76,0.487,9,17,0.529,18,27,0.667,5,39,20,4,9,16,24,112.5,105.2,96,0.439,0.244,0.552,54.7,52.8,9.4,8.5,0.482,9.3,24.4,0.354,0.546,15.4,87.8,0.237
Spurs,PHO,5/14/2007,4,2,9,Home,L,0,98,104,-6,38,80,0.475,9,23,0.391,13,14,0.929,6,32,23,9,7,16,26,38,79,0.481,5,14,0.357,23,29,0.793,11,42,19,6,5,16,17,104.3,110.7,93.9,0.175,0.288,0.569,43.2,60.5,9.6,10.8,0.531,15.7,16.2,0.163,0.513,14.8,70.3,0.291
Spurs,PHO,5/16/2007,5,2,10,Away,W,0,88,85,3,29,72,0.403,8,23,0.348,22,28,0.786,6,39,15,8,6,13,21,31,77,0.403,7,18,0.389,16,17,0.941,9,42,18,3,3,15,21,99.2,95.8,88.7,0.389,0.319,0.522,48.1,51.7,9,10.2,0.458,13.4,15.4,0.306,0.448,15.1,78.6,0.208
Spurs,PHO,5/18/2007,6,2,11,Home,W,1,114,106,8,43,88,0.489,7,22,0.318,21,30,0.7,16,43,22,9,9,12,21,41,85,0.482,6,16,0.375,18,24,0.75,13,43,22,5,9,17,23,119,110.7,95.8,0.341,0.25,0.563,50,51.2,9.4,13,0.528,10.6,34.8,0.239,0.518,15.1,67.5,0.212
Spurs,UTA,5/20/2007,1,3,12,Home,W,0,108,100,8,38,70,0.543,5,11,0.455,27,40,0.675,8,33,26,6,7,13,21,36,86,0.419,5,14,0.357,23,27,0.852,21,48,16,4,4,14,30,121.7,112.6,88.8,0.571,0.157,0.616,40.7,68.4,6.8,9.7,0.579,12.9,22.9,0.386,0.448,12.5,54.3,0.267
Spurs,UTA,5/22/2007,2,3,13,Home,W,0,105,96,9,40,72,0.556,13,26,0.5,12,18,0.667,9,44,28,10,10,23,23,36,82,0.439,3,11,0.273,21,29,0.724,13,35,21,14,4,15,18,112,102.4,93.8,0.25,0.361,0.657,55.7,70,10.7,14.1,0.646,22.3,29,0.167,0.457,13.7,72.9,0.256
Spurs,UTA,5/26/2007,3,3,14,Away,L,0,83,109,-26,28,64,0.438,7,21,0.333,20,25,0.8,3,27,17,6,4,19,30,41,77,0.532,6,9,0.667,21,32,0.656,10,31,26,12,5,12,26,92.9,122,89.3,0.391,0.328,0.553,46.6,60.7,6.7,5.9,0.492,20.2,12.5,0.313,0.571,11.6,70.6,0.273
Spurs,UTA,5/28/2007,4,3,15,Away,W,0,91,79,12,28,69,0.406,5,15,0.333,30,41,0.732,12,39,11,8,6,11,17,32,68,0.471,1,7,0.143,14,20,0.7,8,38,18,10,8,17,27,108.3,94,84,0.594,0.217,0.523,50.6,39.3,9.5,9.8,0.442,11.2,28.6,0.435,0.478,18.1,77.1,0.206
Spurs,UTA,5/30/2007,5,3,16,Home,W,1,109,84,25,39,76,0.513,7,15,0.467,24,32,0.75,10,43,22,5,4,7,25,26,68,0.382,2,8,0.25,30,43,0.698,12,41,13,4,2,12,25,127.6,98.3,85.4,0.421,0.197,0.605,51.2,56.4,5.9,6.7,0.559,7.2,25.6,0.316,0.397,12.1,73.3,0.441
Spurs,CLE,6/7/2007,1,4,17,Home,W,0,85,76,9,34,75,0.453,6,16,0.375,11,16,0.688,13,43,18,6,5,14,15,30,70,0.429,5,15,0.333,11,15,0.733,9,32,9,8,2,11,16,108.5,97,78.3,0.213,0.213,0.518,57.3,52.9,7.7,9.1,0.493,14.6,36.1,0.147,0.464,12.6,76.9,0.157
Spurs,CLE,6/10/2007,2,4,18,Home,W,0,103,92,11,37,77,0.481,8,24,0.333,21,26,0.808,12,46,21,6,6,10,23,33,81,0.407,7,19,0.368,19,29,0.655,13,42,15,5,2,11,19,118.2,105.6,87.1,0.338,0.312,0.582,52.3,56.8,6.9,9.7,0.532,10.2,29.3,0.273,0.451,10.5,72.3,0.235
Spurs,CLE,6/12/2007,3,4,19,Away,W,0,75,72,3,28,68,0.412,10,19,0.526,9,16,0.563,7,41,15,7,2,14,15,29,79,0.367,3,19,0.158,11,15,0.733,15,48,19,7,5,12,17,92.9,89.1,80.8,0.235,0.279,0.5,46.1,53.6,8.7,3.3,0.485,15.7,17.5,0.132,0.386,12.3,69.4,0.139
Spurs,CLE,6/14/2007,4,4,20,Away,W,1,83,82,1,29,68,0.426,5,19,0.263,20,34,0.588,11,45,13,5,2,14,19,32,84,0.381,7,22,0.318,11,16,0.688,12,42,23,5,2,10,24,97.5,96.3,85.1,0.5,0.279,0.5,51.7,44.8,5.9,3.2,0.463,14.4,26.8,0.294,0.423,9.9,73.9,0.131
Spurs,PHO,4/19/2008,1,1,1,Home,W,0,117,115,2,48,95,0.505,6,17,0.353,15,23,0.652,12,43,15,9,5,17,30,44,88,0.5,5,16,0.313,22,30,0.733,10,42,24,6,8,17,27,109.9,108,88.1,0.242,0.179,0.557,50.6,31.3,8.5,6.9,0.537,13.9,27.3,0.158,0.528,14.4,75.6,0.25
Spurs,PHO,4/22/2008,2,1,2,Home,W,0,102,96,6,40,83,0.482,4,11,0.364,18,25,0.72,7,42,17,8,7,12,22,37,80,0.463,4,13,0.308,18,29,0.621,6,39,16,5,7,11,19,105.8,99.6,96.4,0.301,0.133,0.543,51.9,42.5,8.3,10.4,0.506,11.3,17.5,0.217,0.488,10.6,85.4,0.225
Spurs,PHO,4/25/2008,3,1,3,Away,W,0,115,99,16,46,82,0.561,6,15,0.4,17,19,0.895,6,37,21,6,5,11,26,40,81,0.494,2,6,0.333,17,29,0.586,9,36,20,3,4,9,17,124.1,106.8,92.7,0.232,0.183,0.636,50.7,45.7,6.5,6.7,0.598,10.9,18.2,0.207,0.506,8.8,77.5,0.21
Spurs,PHO,4/27/2008,4,1,4,Away,L,1,86,105,-19,32,82,0.39,4,11,0.364,18,24,0.75,12,46,12,1,3,15,27,38,89,0.427,9,20,0.45,20,27,0.741,12,47,20,6,9,8,23,92.2,112.6,93.3,0.293,0.134,0.465,49.5,37.5,1.1,4.3,0.415,13.9,25.5,0.22,0.478,7.3,73.9,0.225
Spurs,PHO,4/29/2008,5,1,5,Home,W,1,92,87,5,33,84,0.393,2,6,0.333,24,30,0.8,13,50,14,6,5,10,33,31,74,0.419,5,19,0.263,20,37,0.541,10,44,14,6,7,13,27,100.6,95.1,91.5,0.357,0.071,0.473,53.2,42.4,6.6,9.1,0.405,9.3,27.7,0.286,0.453,12.6,78.7,0.27
Spurs,NOH,5/3/2008,1,2,6,Away,L,0,82,101,-19,29,71,0.408,12,31,0.387,12,21,0.571,8,34,19,6,4,13,16,43,86,0.5,4,10,0.4,11,15,0.733,16,50,23,11,5,7,17,99.2,122.2,82.7,0.296,0.437,0.511,40.5,65.5,7.3,5.3,0.493,13.9,19,0.169,0.523,7,61.9,0.128
Spurs,NOH,5/5/2008,2,2,7,Away,L,0,84,102,-18,31,73,0.425,8,27,0.296,14,19,0.737,9,40,24,3,4,15,21,36,75,0.48,10,17,0.588,20,24,0.833,7,41,22,6,2,8,19,98.2,119.2,85.6,0.26,0.37,0.516,49.4,77.4,3.5,6.9,0.479,15.6,20.9,0.192,0.547,8.6,81.6,0.267
Spurs,NOH,5/8/2008,3,2,8,Home,W,0,110,99,11,41,85,0.482,11,25,0.44,17,21,0.81,13,43,28,3,7,10,20,41,83,0.494,2,11,0.182,15,21,0.714,11,41,15,4,7,10,21,123.2,110.9,89.3,0.247,0.294,0.584,51.2,68.3,3.4,9.7,0.547,9.6,30.2,0.2,0.506,9.8,73.2,0.181
Spurs,NOH,5/11/2008,4,2,9,Home,W,0,100,80,20,39,76,0.513,8,26,0.308,14,20,0.7,8,45,27,8,6,13,18,33,82,0.402,5,15,0.333,9,12,0.75,10,36,12,11,5,13,17,113.4,90.7,88.2,0.263,0.342,0.59,55.6,69.2,9.1,9,0.566,13.3,23.5,0.184,0.433,13,78.7,0.11
Spurs,NOH,5/13/2008,5,2,10,Away,L,0,79,101,-22,29,77,0.377,9,23,0.391,12,18,0.667,10,41,20,1,2,10,30,34,76,0.447,8,15,0.533,25,33,0.758,12,50,24,8,8,6,23,95.1,121.6,83.1,0.234,0.299,0.465,45.1,69,1.2,3.3,0.435,10.5,20.8,0.156,0.5,6.2,72.1,0.329
Spurs,NOH,5/15/2008,6,2,11,Home,W,1,99,80,19,38,77,0.494,11,21,0.524,12,18,0.667,7,45,28,4,3,12,21,33,80,0.413,2,9,0.222,12,13,0.923,6,40,13,7,4,9,19,112.2,90.7,88.2,0.234,0.273,0.583,52.9,73.7,4.5,4.2,0.565,12.4,17.1,0.156,0.425,9.5,86.4,0.15
Spurs,NOH,5/19/2008,7,2,12,Away,W,1,91,82,9,30,76,0.395,12,28,0.429,19,21,0.905,13,51,19,5,2,14,19,33,82,0.402,4,17,0.235,12,17,0.706,11,42,18,10,2,8,20,107.8,97.1,84.4,0.276,0.368,0.534,54.8,63.3,5.9,3.1,0.474,14.1,29.5,0.25,0.427,8.2,77.6,0.146
Spurs,LAL,5/21/2008,1,3,13,Away,L,0,85,89,-4,34,84,0.405,5,20,0.25,12,17,0.706,9,42,16,7,5,12,21,35,81,0.432,4,10,0.4,15,18,0.833,6,41,18,7,6,10,16,93.2,97.5,91.2,0.202,0.238,0.465,50.6,47.1,7.7,7,0.435,11.6,20.5,0.143,0.457,10.1,84.6,0.185
Spurs,LAL,5/23/2008,2,3,14,Away,L,0,71,101,-30,30,87,0.345,6,23,0.261,5,10,0.5,9,36,20,7,1,14,18,39,71,0.549,5,18,0.278,18,20,0.9,3,44,20,8,7,14,15,77.3,110,91.8,0.115,0.264,0.388,45,66.7,7.6,1.9,0.379,13.3,18,0.057,0.585,14.9,90,0.254
Spurs,LAL,5/25/2008,3,3,15,Home,W,0,103,84,19,38,74,0.514,10,18,0.556,17,23,0.739,3,39,22,4,4,12,19,35,82,0.427,6,17,0.353,8,17,0.471,8,42,13,5,0,13,22,111.5,90.9,92.4,0.311,0.243,0.612,48.1,57.9,4.3,6.2,0.581,12.5,8.1,0.23,0.463,12.7,81.8,0.098
Spurs,LAL,5/27/2008,4,3,16,Home,L,0,91,93,-2,30,75,0.4,7,24,0.292,24,26,0.923,8,37,22,7,4,8,21,38,85,0.447,3,14,0.214,14,19,0.737,13,46,17,5,3,14,24,104,106.3,87.5,0.347,0.32,0.526,44.6,73.3,8,5.6,0.447,8.5,19.5,0.32,0.465,13,69,0.165
Spurs,LAL,5/29/2008,5,3,17,Away,L,1,92,100,-8,36,74,0.486,7,15,0.467,13,18,0.722,6,39,22,5,3,12,21,38,85,0.447,8,21,0.381,16,18,0.889,11,42,16,9,6,9,19,105,114.1,87.6,0.243,0.203,0.562,48.1,61.1,5.7,4.7,0.534,12.8,16.2,0.176,0.494,8.8,75,0.188
Suns,MEM,4/24/2005,1,1,1,Home,W,0,114,103,11,42,93,0.452,15,32,0.469,15,18,0.833,14,48,28,5,5,9,17,41,88,0.466,9,21,0.429,12,15,0.8,11,46,23,5,6,11,17,122.4,110.6,93.2,0.194,0.344,0.565,51.1,66.7,5.4,7.5,0.532,8.2,28.6,0.161,0.517,10.4,75.6,0.136
Suns,MEM,4/27/2005,2,1,2,Home,W,0,108,103,5,36,78,0.462,5,17,0.294,31,40,0.775,13,49,19,4,8,10,17,43,94,0.457,6,18,0.333,11,19,0.579,15,45,17,7,2,7,28,118.1,112.6,91.5,0.513,0.218,0.565,52.1,52.8,4.4,10.5,0.494,9.5,30.2,0.397,0.489,6.4,70.6,0.117
Suns,MEM,4/29/2005,3,1,3,Away,W,0,110,90,20,43,82,0.524,11,19,0.579,13,21,0.619,10,38,22,4,8,5,19,37,80,0.463,3,16,0.188,13,18,0.722,11,39,18,2,8,10,21,130.5,106.7,84.3,0.256,0.232,0.603,49.4,51.2,4.7,12.5,0.591,5.2,26.3,0.159,0.481,10.2,71.8,0.163
Suns,MEM,5/1/2005,4,1,4,Away,W,1,123,115,8,38,63,0.603,11,24,0.458,36,49,0.735,5,37,26,6,10,19,17,45,89,0.506,13,24,0.542,12,16,0.75,10,28,26,9,2,11,32,128.8,120.4,95.5,0.778,0.381,0.727,56.9,68.4,6.3,15.4,0.69,18.3,21.7,0.571,0.579,10.3,76.2,0.135
Suns,DAL,5/9/2005,1,2,5,Home,W,0,127,102,25,46,88,0.523,12,22,0.545,23,28,0.821,10,43,25,10,3,11,18,44,98,0.449,5,18,0.278,9,12,0.75,17,46,18,4,4,16,22,128.4,103.1,98.9,0.318,0.25,0.633,48.3,54.3,10.1,3.8,0.591,9.9,25.6,0.261,0.474,13.4,66,0.092
Suns,DAL,5/11/2005,2,2,6,Home,L,0,106,108,-2,37,89,0.416,7,18,0.389,25,34,0.735,16,50,21,7,10,12,22,43,87,0.494,6,13,0.462,16,24,0.667,12,46,18,5,4,15,26,108.1,110.1,98.1,0.382,0.202,0.51,52.1,56.8,7.1,13.5,0.455,10.3,32,0.281,0.529,13.3,73.9,0.184
Suns,DAL,5/13/2005,3,2,7,Away,W,0,119,102,17,46,89,0.517,11,22,0.5,16,22,0.727,12,44,25,8,9,14,21,39,100,0.39,1,18,0.056,23,27,0.852,24,52,18,11,8,13,17,122.8,105.3,96.9,0.247,0.247,0.603,45.8,54.3,8.3,11,0.579,12.4,30,0.18,0.395,10.4,57.1,0.23
Suns,DAL,5/15/2005,4,2,8,Away,L,0,109,119,-10,42,82,0.512,8,21,0.381,17,23,0.739,13,37,16,7,3,15,25,46,83,0.554,6,14,0.429,21,29,0.724,16,43,21,8,4,15,23,117.2,127.9,93,0.28,0.256,0.592,46.3,38.1,7.5,4.3,0.561,14,32.5,0.207,0.59,13.5,60,0.253
Suns,DAL,5/18/2005,5,2,9,Home,W,0,114,108,6,43,96,0.448,5,19,0.263,23,28,0.821,20,56,19,5,5,13,18,41,94,0.436,8,22,0.364,18,24,0.75,13,42,19,9,7,8,21,117.8,111.6,96.8,0.292,0.198,0.526,57.1,44.2,5.2,6.9,0.474,10.7,40.8,0.24,0.479,7.1,73.5,0.191
Suns,DAL,5/20/2005,6,2,10,Away,W,1,130,126,4,48,97,0.495,13,27,0.481,21,30,0.7,15,55,18,4,6,14,31,42,97,0.433,7,20,0.35,35,43,0.814,11,47,13,8,5,9,26,119.2,115.6,98.8,0.309,0.278,0.59,53.9,37.5,3.7,7.8,0.562,11.3,29.4,0.216,0.469,7.2,78.4,0.361
Suns,SAS,5/22/2005,1,3,11,Home,L,0,114,121,-7,42,86,0.488,6,15,0.4,24,29,0.828,13,41,19,5,3,12,22,45,87,0.517,10,23,0.435,21,31,0.677,13,45,18,9,4,11,23,118.7,125.9,96.1,0.337,0.174,0.577,47.7,45.2,5.2,4.7,0.523,10.8,28.9,0.279,0.575,9.9,68.3,0.241
Suns,SAS,5/24/2005,2,3,12,Home,L,0,108,111,-3,44,79,0.557,6,12,0.5,14,17,0.824,9,34,20,5,9,16,19,44,86,0.512,8,18,0.444,15,21,0.714,12,34,21,8,4,11,16,118.8,122.1,90.9,0.215,0.152,0.624,50,45.5,5.5,13.2,0.595,15.6,29,0.177,0.558,10.4,67.6,0.174
Suns,SAS,5/28/2005,3,3,13,Away,L,0,92,102,-10,38,86,0.442,5,13,0.385,11,15,0.733,12,35,10,8,3,12,20,35,76,0.461,6,20,0.3,26,30,0.867,16,49,19,9,4,13,16,106.2,117.7,86.7,0.174,0.151,0.497,41.7,26.3,9.2,5.4,0.471,11.5,26.7,0.128,0.5,12.7,59,0.342
Suns,SAS,5/30/2005,4,3,14,Away,W,1,111,106,5,44,77,0.571,9,18,0.5,14,16,0.875,7,37,23,5,6,14,21,42,95,0.442,11,25,0.44,11,23,0.478,20,45,22,9,5,11,18,121.8,116.4,91.1,0.208,0.234,0.66,45.1,52.3,5.5,8.6,0.63,14.3,21.9,0.182,0.5,9.5,60,0.116
Suns,SAS,6/1/2005,5,3,15,Home,L,1,95,101,-6,38,87,0.437,5,17,0.294,14,17,0.824,12,43,16,8,6,11,14,40,87,0.46,9,21,0.429,12,16,0.75,14,47,21,7,6,14,20,104.1,110.6,91.3,0.195,0.195,0.503,47.8,42.1,8.8,9.1,0.466,10.4,26.7,0.161,0.511,13,68.9,0.138
Suns,LAL,4/23/2006,1,1,1,Home,W,0,107,102,5,33,73,0.452,9,20,0.45,32,35,0.914,5,36,19,6,3,9,23,38,90,0.422,5,21,0.238,21,27,0.778,15,47,13,4,4,10,25,117,111.6,91.4,0.479,0.274,0.605,43.4,57.6,6.6,4.3,0.514,9.2,13.5,0.438,0.45,8.9,67.4,0.233
Suns,LAL,4/26/2006,2,1,2,Home,L,0,93,99,-6,33,78,0.423,9,27,0.333,18,18,1,6,35,19,4,6,14,25,38,75,0.507,9,16,0.563,14,19,0.737,5,39,20,8,4,17,24,100.1,106.6,92.9,0.231,0.346,0.541,47.3,57.6,4.3,10.2,0.481,14,15,0.231,0.567,16.9,85.3,0.187
Suns,LAL,4/28/2006,3,1,3,Away,L,0,92,99,-7,34,78,0.436,10,23,0.435,14,17,0.824,3,34,25,8,5,14,22,39,94,0.415,5,21,0.238,16,23,0.696,16,53,17,9,6,9,14,98.2,105.6,93.7,0.218,0.295,0.538,39.1,73.5,8.5,6.8,0.5,14.1,7.5,0.179,0.441,8,66,0.17
Suns,LAL,4/30/2006,4,1,4,Away,L,0,98,99,-1,39,89,0.438,7,20,0.35,13,15,0.867,7,41,25,5,3,11,25,34,77,0.442,7,21,0.333,24,31,0.774,9,42,21,5,1,17,22,101.3,102.4,87.6,0.169,0.225,0.513,49.4,64.1,5.2,5.4,0.478,10.3,17.5,0.146,0.487,15.8,79.1,0.312
Suns,LAL,5/2/2006,5,1,5,Home,W,1,114,97,17,42,86,0.488,8,23,0.348,22,26,0.846,12,36,18,6,3,8,19,36,70,0.514,7,21,0.333,18,24,0.75,5,37,16,5,4,18,24,124.7,106.1,91.4,0.302,0.267,0.585,49.3,42.9,6.6,6.1,0.535,7.6,27.3,0.256,0.564,18.3,82.8,0.257
Suns,LAL,5/4/2006,6,1,6,Away,W,1,126,118,8,46,81,0.568,9,20,0.45,25,29,0.862,6,31,26,8,1,13,23,47,85,0.553,9,23,0.391,15,22,0.682,12,39,23,8,1,20,30,126.4,118.4,90.3,0.358,0.247,0.672,44.3,56.5,8,1.6,0.623,12.2,18.2,0.309,0.606,17.4,67.6,0.176
Suns,LAL,5/6/2006,7,1,7,Home,W,1,121,90,31,47,77,0.61,10,21,0.476,17,18,0.944,1,37,24,5,3,10,13,32,91,0.352,8,27,0.296,18,19,0.947,15,41,10,6,2,10,21,132.2,98.3,91.5,0.234,0.273,0.712,47.4,51.1,5.5,4.7,0.675,10.5,3.7,0.221,0.396,9.1,70.6,0.198
Suns,LAC,5/8/2006,1,2,8,Home,W,0,130,123,7,47,86,0.547,12,27,0.444,24,25,0.96,8,34,26,6,1,11,25,48,81,0.593,4,12,0.333,23,29,0.793,9,39,20,4,6,14,22,132.8,125.7,97.9,0.291,0.314,0.67,46.6,55.3,6.1,1.4,0.616,10.2,21.1,0.279,0.617,13,74.3,0.284
Suns,LAC,5/10/2006,2,2,9,Home,L,0,97,122,-25,36,79,0.456,9,26,0.346,16,23,0.696,5,26,24,4,9,10,21,49,90,0.544,4,9,0.444,20,25,0.8,19,57,15,6,3,12,23,105.4,132.6,92,0.291,0.329,0.544,31.3,66.7,4.3,11.1,0.513,10.1,11.6,0.203,0.567,10.6,52.5,0.222
Suns,LAC,5/12/2006,3,2,10,Away,W,0,94,91,3,32,86,0.372,7,27,0.259,23,26,0.885,8,46,25,8,6,12,19,35,83,0.422,7,13,0.538,14,20,0.7,8,47,23,6,9,15,26,96.1,93,97.8,0.302,0.314,0.482,49.5,78.1,8.2,8.6,0.413,11,17,0.267,0.464,14,82.6,0.169
Suns,LAC,5/14/2006,4,2,11,Away,L,0,107,114,-7,40,88,0.455,10,36,0.278,17,22,0.773,9,37,30,5,3,5,21,42,86,0.488,5,16,0.313,25,29,0.862,16,55,26,2,5,9,19,117.8,125.5,90.8,0.25,0.409,0.548,40.2,75,5.5,4.3,0.511,4.9,18.8,0.193,0.517,8.4,63.6,0.291
Suns,LAC,5/16/2006,5,2,12,Home,W,0,125,118,7,49,107,0.458,11,29,0.379,16,21,0.762,14,50,29,7,5,12,22,42,103,0.408,9,20,0.45,25,32,0.781,20,57,14,6,9,16,23,114.2,107.8,90.6,0.196,0.271,0.538,46.7,59.2,6.4,6,0.509,9.4,27.5,0.15,0.451,12,64.3,0.243
