"Month","Year","Dest","Freq","ArrDelay","NDays"
4,1996,"OMA",1507,12103,30
4,1996,"OME",60,253,30
4,1996,"ONT",3070,13173,30
4,1996,"ORD",24134,171191,30
4,1996,"ORF",1351,10219,30
4,1996,"OTZ",60,280,30
4,1996,"PBI",2087,21245,30
4,1996,"PDX",4294,36147,30
4,1996,"PHL",7291,53997,30
4,1996,"PHX",13479,74879,30
4,1996,"PIT",9896,62463,30
4,1996,"PNS",536,2332,30
4,1996,"PSC",120,403,30
4,1996,"PSG",60,629,30
4,1996,"PSP",368,2950,30
4,1996,"PVD",1013,8046,30
4,1996,"PWM",477,5615,30
4,1996,"RAP",90,608,30
4,1996,"RDU",2003,19514,30
4,1996,"RIC",1285,10392,30
4,1996,"RNO",2063,10777,30
4,1996,"ROA",266,1565,30
4,1996,"ROC",1267,10082,30
4,1996,"RST",288,1402,30
4,1996,"RSW",1465,12748,30
4,1996,"SAN",5303,22268,30
4,1996,"SAT",3136,17234,30
4,1996,"SAV",484,4676,30
4,1996,"SBA",114,518,30
4,1996,"SBN",278,971,30
4,1996,"SCC",30,483,30
4,1996,"SDF",1963,15759,30
4,1996,"SEA",7564,71061,30
4,1996,"SFO",11024,69516,30
4,1996,"SGF",143,588,30
4,1996,"SHV",320,2295,30
4,1996,"SIT",90,654,30
4,1996,"SJC",3523,17794,30
4,1996,"SJU",1585,12279,30
4,1996,"SLC",7219,54055,30
4,1996,"SMF",2945,19107,30
4,1996,"SNA",3104,11154,30
4,1996,"SRQ",639,3851,30
4,1996,"STL",14722,103042,30
4,1996,"STT",180,1133,30
4,1996,"STX",90,1508,30
4,2006,"BOI",1347,7356,30
4,2006,"BOS",10951,72406,30
4,2006,"BPT",33,114,30
4,2006,"BQK",68,211,30
4,2006,"BQN",90,209,30
4,2006,"BRO",193,1110,30
4,2006,"BRW",52,-100,30
4,2006,"BTM",57,-216,30
4,2006,"BTR",988,12584,30
4,2006,"BTV",536,5641,30
4,2006,"BUF",2145,18571,30
4,2006,"BUR",2572,23197,30
4,2006,"BWI",8681,36182,30
4,1994,"MCI",4442,29153,30
4,1994,"MCO",6587,37852,30
4,1994,"MDT",685,2083,30
4,1994,"MDW",3641,6989,30
4,1994,"MEM",4146,2636,30
4,2004,"EUG",439,-757,30
4,2004,"EVV",472,2283,30
4,2004,"EWR",13223,145793,30
4,2004,"EYW",60,409,30
4,2004,"FAI",395,-693,30
4,2004,"FAR",322,536,30
4,2004,"FAT",1126,1373,30
4,2004,"FAY",146,298,30
4,2004,"FCA",268,-49,30
4,2004,"FLL",5907,42267,30
4,2004,"FLO",86,-179,30
4,2004,"FNT",546,1547,30
4,2004,"FSD",316,1173,30
4,2004,"FSM",146,-92,30
4,2004,"FWA",596,3518,30
4,2004,"GEG",1143,5035,30
4,2004,"GFK",113,392,30
4,2006,"CRW",356,1133,30
4,2006,"CSG",111,-63,30
4,2006,"CVG",10939,-19757,30
4,2004,"GPT",438,-477,30
4,2004,"GRB",504,2657,30
4,2004,"GRR",1350,7245,30
4,2004,"GSO",1498,5653,30
4,2004,"GSP",1221,4434,30
4,2004,"GTF",330,-273,30
4,2004,"GTR",119,-663,30
4,2004,"GUC",5,-62,30
4,2004,"HDN",19,-213,30
4,2006,"DLH",81,401,30
4,2006,"DRO",266,-42,30
4,2006,"DSM",1006,10652,30
4,2006,"DTW",10315,30077,30
4,2006,"EGE",120,-212,30
4,2006,"EKO",138,-90,30
4,2006,"ELP",1868,9751,30
4,2006,"ERI",103,-190,30
4,2006,"EUG",531,1746,30
4,2006,"EVV",415,1782,30
4,2006,"EWR",13335,209112,30
4,2006,"EYW",63,137,30
4,2006,"FAI",375,-508,30
4,2006,"FAR",336,376,30
4,2006,"FAT",1229,8102,30
4,2006,"FAY",102,839,30
4,2004,"ITO",206,-918,30
4,2004,"IYK",86,-51,30
4,2004,"JAC",160,-16,30
4,2004,"JAN",921,1416,30
4,2004,"JAX",2463,8887,30
4,2004,"JFK",7244,38507,30
4,2004,"JNU",312,80,30
4,2004,"KOA",537,-1828,30
4,2004,"KTN",180,-40,30
4,2004,"LAN",444,2049,30
4,2004,"LAS",12880,53344,30
4,2004,"LAW",179,-3,30
4,2004,"LAX",18954,871,30
4,2004,"LBB",778,3642,30
4,2004,"LCH",135,667,30
4,2004,"LEX",834,4986,30
4,2004,"LFT",311,1437,30
4,2004,"LGA",10696,64161,30
4,2004,"LGB",920,-6801,30
4,2004,"LIH",612,-2068,30
4,2004,"LIT",1460,7773,30
4,2006,"GUC",65,-278,30
4,2006,"HDN",114,-532,30
4,2006,"HLN",146,-168,30
4,2006,"HNL",4691,3930,30
4,2006,"HOU",4466,22905,30
4,2006,"HPN",531,3937,30
4,2006,"HRL",487,2635,30
4,2006,"HTS",50,-439,30
4,2006,"IAD",7963,28795,30
4,2004,"MDW",7588,19904,30
4,2004,"MEI",90,422,30
4,2004,"MEM",3889,1623,30
4,2004,"MFE",266,1347,30
4,2004,"MFR",409,-1525,30
4,2004,"MGM",278,359,30
4,2007,"ACY",80,541,30
4,2007,"ADK",9,178,30
4,2007,"ADQ",52,263,30
4,2007,"AEX",274,1130,30
4,2004,"MLI",276,1458,30
4,2004,"MLU",296,836,30
4,2004,"MOB",439,1961,30
4,2004,"MOD",110,-151,30
4,2004,"MOT",90,269,30
4,2004,"MQT",56,705,30
4,2004,"MRY",610,571,30
4,2004,"MSN",733,3831,30
4,2004,"MSO",301,-454,30
4,2006,"LBB",772,7513,30
4,2006,"LCH",118,-13,30
4,2006,"LEX",860,5987,30
4,2006,"LFT",463,4607,30
4,2006,"LGA",10405,113031,30
4,2006,"LGB",964,351,30
4,2006,"LIH",1096,537,30
4,1991,"LFT",93,610,30
4,1991,"LGA",8762,42727,30
4,1991,"LGB",939,4758,30
4,1991,"LIH",27,-6,30
4,1991,"LIT",1250,8999,30
4,1991,"LNK",314,2146,30
4,1991,"LSE",83,-300,30
4,1991,"MAF",560,4930,30
4,1991,"MBS",310,1752,30
4,2006,"MCI",4451,32329,30
4,2006,"MCN",89,1806,30
4,2006,"MCO",10501,17105,30
4,2006,"MDT",657,3918,30
4,2006,"MDW",8157,52384,30
4,2006,"MEI",81,594,30
4,2006,"MEM",3883,17471,30
4,2006,"MFE",423,2797,30
4,2006,"MFR",502,5144,30
4,2006,"MGM",277,1413,30
4,2006,"MHT",1743,13884,30
4,2006,"MIA",5756,24879,30
4,2006,"MKE",1850,12186,30
4,2006,"MLB",210,1128,30
4,2006,"MLI",514,3425,30
4,2006,"MLU",120,1253,30
4,2006,"MOB",504,4019,30
4,2006,"MOD",139,2106,30
4,2006,"MOT",90,175,30
4,2006,"MQT",80,1485,30
4,2006,"MRY",671,5553,30
4,2006,"MSN",1044,8153,30
4,2006,"MSO",300,-360,30
4,2006,"MSP",10227,33160,30
4,2006,"MSY",2356,9109,30
4,2006,"MTJ",160,-66,30
4,2006,"MYR",567,1913,30
4,2006,"OAK",5988,39584,30
4,2006,"OGG",1864,2354,30
4,2006,"OKC",1730,17011,30
4,2006,"OMA",1819,16758,30
4,2006,"OME",90,351,30
4,2006,"ONT",2952,29470,30
4,2006,"ORD",30698,357936,30
4,2006,"ORF",1616,14315,30
4,2006,"OTZ",90,-104,30
4,2006,"OXR",140,1013,30
4,2006,"PBI",2795,2494,30
4,2006,"PDX",4635,19936,30
4,2006,"PFN",207,2158,30
4,2008,"RAP",348,1087,30
4,2006,"PHL",9202,89791,30
4,2006,"PHX",17586,86244,30
4,2006,"PIA",386,3111,30
4,2006,"PIH",151,-132,30
4,2004,"SPS",188,87,30
4,2004,"SRQ",654,1350,30
4,2004,"STL",5042,-2387,30
4,2004,"STT",333,1252,30
4,2004,"STX",34,-269,30
4,2004,"SUN",230,-253,30
4,2004,"SWF",207,1195,30
4,2004,"SYR",1214,9540,30
4,2004,"TLH",395,1294,30
4,2004,"TOL",446,1724,30
4,2004,"TPA",5865,18644,30
4,2004,"TRI",330,-124,30
4,2004,"TUL",1813,8088,30
4,2004,"TUS",1522,7084,30
4,2004,"TVC",236,2057,30
4,2004,"TWF",154,366,30
4,2004,"TXK",172,-378,30
4,2004,"TYR",280,-386,30
4,2004,"TYS",1111,3671,30
4,2004,"VCT",82,794,30
4,2004,"VIS",52,152,30
4,2004,"VLD",120,-370,30
4,2004,"VPS",556,1309,30
4,2004,"WRG",60,55,30
4,2004,"XNA",1081,653,30
4,2004,"YAK",60,387,30
4,2004,"YUM",117,-126,30
4,2007,"GGG",90,561,30
4,2007,"GJT",453,1680,30
4,2007,"GLH",2,5,30
4,2007,"GNV",172,3291,30
4,2008,"SPI",133,1342,30
4,2008,"SPS",202,1288,30
4,2008,"SRQ",729,3763,30
4,2008,"STL",5266,33327,30
4,2008,"STT",331,3829,30
4,2008,"STX",45,419,30
4,2008,"SUN",250,-1063,30
4,2008,"SUX",12,-67,30
4,2008,"SWF",459,2402,30
4,2008,"SYR",1063,8631,30
4,2008,"TLH",419,4422,30
4,2008,"TOL",142,952,30
4,2008,"TPA",7050,38474,30
4,2008,"TRI",177,345,30
4,2008,"TUL",1986,17511,30
4,2008,"TUS",2438,9543,30
4,2008,"TVC",260,2228,30
4,2008,"TWF",143,-890,30
4,2008,"TXK",90,594,30
4,2008,"TYR",150,510,30
4,2008,"TYS",1137,8513,30
4,2008,"VLD",86,845,30
4,2008,"VPS",548,6777,30
4,2008,"WRG",60,-335,30
4,2008,"XNA",1199,12795,30
4,2008,"YAK",60,552,30
4,2008,"YKM",55,423,30
4,2008,"YUM",377,-128,30
4,1997,"TYS",731,4355,30
4,1997,"VPS",90,186,30
4,1997,"WRG",60,775,30
4,1997,"YAK",60,296,30
4,1988,"EVV",226,1959,30
4,1989,"TOL",289,2745,30
4,1989,"TPA",4009,25957,30
4,1989,"TRI",229,1976,30
4,1989,"TUL",1967,8501,30
4,1988,"FAT",471,354,30
4,1988,"FAY",372,2113,30
4,1988,"FCA",60,5,30
4,1988,"FLG",213,1587,30
4,1988,"FLL",3589,19699,30
4,1988,"FNT",89,942,30
4,1988,"FSD",498,1553,30
4,1988,"FWA",390,1159,30
4,1988,"GCN",157,1412,30
4,1988,"GEG",846,4063,30
4,1999,"RNO",2117,17249,30
4,1999,"ROA",198,1103,30
4,1999,"ROC",1286,17392,30
4,1999,"RST",173,2218,30
4,1999,"RSW",1392,11466,30
4,1999,"SAN",5422,61216,30
4,1999,"SAT",3102,31153,30
4,1999,"SAV",416,3279,30
4,1999,"SBA",118,1802,30
4,1999,"SBN",259,1957,30
4,1999,"SCC",43,119,30
4,1999,"SDF",1929,14952,30
4,1999,"SEA",8000,66225,30
4,1999,"SFO",10963,131332,30
4,1999,"SGF",172,-31,30
4,1999,"SHV",322,1347,30
4,1999,"SIT",96,1021,30
4,1999,"SJC",4208,33907,30
4,1999,"SJU",1786,4169,30
4,1999,"SLC",6734,34125,30
4,1999,"SMF",2993,30234,30
4,1999,"SNA",2865,20114,30
4,1999,"SRQ",499,3205,30
4,1999,"STL",14485,97987,30
4,1999,"STT",240,390,30
4,1992,"OAJ",85,466,30
4,1992,"OAK",2949,-1318,30
4,1992,"OGG",254,3260,30
4,1992,"OKC",2042,290,30
4,1992,"OMA",1252,2896,30
4,1992,"OME",77,53,30
4,1992,"ONT",2998,-4189,30
4,1992,"ORD",22557,59084,30
4,1992,"ORF",1570,5908,30
4,1992,"ORH",140,774,30
4,1992,"OTZ",76,290,30
4,1999,"VPS",90,537,30
4,1999,"WRG",60,1082,30
4,1999,"YAK",60,674,30
4,2002,"HRL",345,1336,30
4,2002,"HSV",288,1503,30
4,2002,"IAD",3790,656,30
4,2002,"IAH",10046,-3379,30
4,2002,"ICT",472,1941,30
4,2002,"ILE",261,963,30
4,2002,"ILM",176,-216,30
4,2002,"IND",2641,10217,30
4,2002,"ISP",889,627,30
4,2002,"JAC",12,3,30
4,2002,"JAN",563,3287,30
4,2002,"JAX",2038,10043,30
4,2002,"JFK",4077,-3685,30
4,2002,"JNU",304,-280,30
4,2002,"KOA",120,895,30
4,2002,"KTN",183,231,30
4,2002,"LAN",220,2302,30
4,1998,"FAT",124,887,30
4,1998,"FAY",119,-17,30
4,1998,"FCA",61,209,30
4,1998,"FLL",3644,17987,30
4,1998,"FNT",116,1349,30
4,1998,"FSD",310,1975,30
4,1998,"FWA",150,2782,30
4,1998,"GEG",1240,5663,30
4,1998,"GFK",102,549,30
4,1998,"GRB",217,3157,30
4,1998,"GRR",733,6609,30
4,1998,"GSO",1230,14518,30
4,1998,"GSP",576,5484,30
4,1998,"GTF",210,-19,30
4,1998,"GUC",5,84,30
4,1998,"HDN",34,159,30
4,1998,"HLN",60,48,30
4,1998,"HNL",1028,18951,30
4,1998,"HOU",4670,19133,30
4,1998,"HPN",371,2889,30
4,1998,"HRL",346,1848,30
4,1998,"HSV",500,2478,30
4,1998,"IAD",3309,18334,30
4,1998,"IAH",10243,46745,30
4,1998,"ICT",641,3684,30
4,1998,"IDA",90,-11,30
4,1998,"ILM",176,645,30
4,1998,"IND",2774,24227,30
4,1998,"ISP",210,-539,30
4,1998,"ITH",112,414,30
4,1998,"JAC",108,40,30
4,1998,"JAN",746,4116,30
4,1998,"JAX",1807,16236,30
4,1998,"JFK",3427,25010,30
4,1998,"JNU",275,1909,30
4,1998,"KOA",60,907,30
4,1998,"KTN",180,1493,30
4,1998,"LAN",176,3452,30
4,1998,"LAS",9814,84942,30
4,1998,"LAX",14876,118809,30
4,1998,"LBB",551,2417,30
4,1998,"LEX",325,4073,30
4,1998,"LFT",30,229,30
4,1998,"LGA",7879,81868,30
4,1998,"LGB",233,2466,30
4,1994,"IND",3172,14438,30
4,1994,"ISP",349,352,30
4,1994,"ITH",87,-72,30
4,1994,"JAC",128,286,30
4,1994,"JAN",445,3563,30
4,1994,"JAX",2200,12614,30
4,1994,"JFK",3380,26041,30
4,1994,"JNU",238,1459,30
4,1994,"KOA",56,-30,30
4,1994,"KSM",12,294,30
4,1994,"KTN",174,1106,30
4,1994,"LAN",193,933,30
4,1996,"SUX",60,135,30
4,1996,"SWF",358,3717,30
4,2004,"DAY",1287,6974,30
4,2004,"DBQ",90,1569,30
4,2004,"DCA",7691,7397,30
4,2004,"DEN",12526,-6163,30
4,2004,"DFW",28593,-40447,30
4,2004,"DHN",173,-163,30
4,2004,"DLG",16,-34,30
4,2004,"DLH",169,772,30
4,2004,"DRO",90,301,30
4,2004,"DSM",855,4730,30
4,2004,"DTW",12394,12893,30
4,2000,"LAS",11456,123298,30
4,2000,"LAX",17066,189904,30
4,2000,"LBB",475,4764,30
4,2000,"LEX",294,1975,30
4,2000,"LFT",4,-46,30
4,1994,"MFE",271,1623,30
4,1994,"MFR",116,538,30
4,1994,"MGM",207,2200,30
4,1994,"MHT",312,1840,30
4,1994,"MIA",5987,29350,30
4,1994,"MKE",1442,8494,30
4,1994,"MLB",310,2082,30
4,1994,"MLI",216,1114,30
4,1994,"MLU",202,2149,30
4,1994,"MOB",493,4962,30
4,1994,"MOT",90,387,30
4,1994,"MRY",114,642,30
4,1994,"MSN",356,1101,30
4,1994,"MSO",145,-177,30
4,1994,"MSP",9997,15268,30
4,1994,"MSY",3943,23980,30
4,1994,"MTJ",1,35,30
4,1994,"MYR",204,1394,30
4,1994,"OAJ",84,395,30
4,1994,"OAK",3086,10888,30
4,1994,"OGG",232,294,30
4,1994,"OKC",1938,10116,30
4,1994,"OMA",1261,6761,30
4,1994,"OME",73,229,30
4,1994,"ONT",2869,13209,30
4,1994,"ORD",23511,103367,30
4,1994,"ORF",2166,13170,30
4,1994,"OTZ",74,63,30
4,1994,"PBI",2211,13249,30
4,2004,"HLN",236,-835,30
4,2004,"HNL",2886,-3523,30
4,2004,"HOU",4905,25614,30
4,2004,"HPN",790,3461,30
4,2004,"HRL",491,3152,30
4,2004,"HSV",955,2014,30
4,2004,"HTS",86,-227,30
4,2004,"IAD",8734,4774,30
4,2004,"IAH",16666,68091,30
4,2004,"ICT",802,4256,30
4,2004,"IDA",240,716,30
4,2004,"ILE",429,567,30
4,2004,"ILM",287,51,30
4,2004,"IND",3391,12775,30
4,2004,"IPL",56,285,30
4,2004,"ISP",1027,6364,30
4,2000,"PNS",450,3128,30
4,2000,"PSC",120,363,30
4,2000,"PSG",60,1191,30
4,2000,"PSP",601,4061,30
4,2000,"PVD",2053,15443,30
4,2000,"PWM",470,3614,30
4,2000,"RAP",85,-31,30
4,2000,"RDU",3024,27413,30
4,2000,"RIC",1380,9609,30
4,2000,"RNO",2783,26389,30
4,2000,"ROA",175,1259,30
4,2000,"ROC",1168,12121,30
4,2000,"RST",147,1005,30
4,2000,"RSW",1489,13275,30
4,2000,"SAN",5899,55773,30
4,2000,"SAT",3151,23199,30
4,2000,"SAV",453,3863,30
4,2000,"SBA",239,3133,30
4,2000,"SBN",135,766,30
4,2000,"SCC",30,215,30
4,2000,"SDF",1875,14688,30
4,2004,"LNK",180,225,30
4,2004,"LNY",30,-146,30
4,2004,"LRD",172,273,30
4,2004,"LSE",168,785,30
4,2004,"LYH",90,-250,30
4,2004,"MAF",669,3302,30
4,2004,"MBS",317,2020,30
4,2004,"MCI",4807,13992,30
4,2004,"MDT",986,2740,30
4,2004,"MCN",146,-158,30
4,2004,"MCO",8953,41131,30
4,2007,"ABE",499,3859,30
4,2007,"ABI",236,1571,30
4,2007,"ABQ",3151,17783,30
4,2007,"ABY",109,166,30
4,2007,"ACT",175,-309,30
4,2007,"ACV",312,3049,30
4,2005,"MCO",10049,25990,30
4,2005,"MDT",659,1730,30
4,2005,"MDW",7484,-14953,30
4,2007,"AGS",223,3788,30
4,2007,"AKN",23,652,30
4,2007,"ALB",1203,14079,30
4,2007,"ALO",7,104,30
4,2007,"AMA",589,4967,30
4,2007,"ANC",1361,2414,30
4,2007,"APF",72,336,30
4,2007,"ASE",171,1268,30
4,2004,"MSP",12103,20252,30
4,2004,"MSY",4432,20574,30
4,2004,"MTJ",167,500,30
4,2004,"MYR",646,-427,30
4,2004,"OAK",5668,7606,30
4,2004,"OGG",1110,-2728,30
4,2004,"OKC",1913,9403,30
4,2006,"LIT",1460,14768,30
4,2006,"LNK",270,1339,30
4,2006,"LRD",217,2772,30
4,2006,"LSE",145,1425,30
4,2006,"LWB",12,102,30
4,2006,"LWS",60,-6,30
4,2006,"LYH",85,343,30
4,2006,"MAF",695,6777,30
4,2006,"MBS",255,3521,30
4,2004,"PFN",273,-1092,30
4,2004,"PHF",420,268,30
4,2004,"PHL",9049,43847,30
4,1991,"MDT",589,2626,30
4,1991,"MDW",4714,16623,30
4,1991,"MEM",4699,8239,30
4,1991,"MFE",229,889,30
4,1991,"MFR",110,1204,30
4,1991,"MGM",198,1910,30
4,1991,"MHT",424,2460,30
4,1991,"MIA",6296,11055,30
4,1991,"MKE",1819,1561,30
4,1991,"MLB",375,542,30
4,1991,"MLI",225,746,30
4,1991,"MLU",205,2433,30
4,1991,"MOB",600,5793,30
4,1991,"MOT",144,-429,30
4,1991,"MRY",82,844,30
4,1991,"MSN",477,1893,30
4,2008,"ORD",30003,358811,30
4,2008,"ORF",1388,14128,30
4,2008,"OTZ",90,277,30
4,2008,"OXR",112,-37,30
4,2008,"PBI",2730,16735,30
4,2008,"PDX",4798,24109,30
4,2008,"PFN",330,3159,30
4,2008,"PHF",529,3439,30
4,2008,"PHL",8391,77504,30
4,2008,"PHX",17245,35760,30
4,2008,"PIA",492,3883,30
4,2008,"PIH",150,-452,30
4,2008,"PIT",3621,18720,30
4,2008,"PMD",56,-422,30
4,2008,"PNS",798,5774,30
4,2008,"PSC",226,215,30
4,2008,"PSE",60,288,30
4,2008,"PSG",60,-254,30
4,2008,"PSP",1205,5978,30
4,2008,"PVD",1918,10197,30
4,2008,"PWM",588,5162,30
4,1988,"ABE",388,3368,30
4,2008,"RDD",146,659,30
4,2008,"RDM",292,-391,30
4,2008,"RDU",4976,43490,30
4,2008,"RFD",56,-73,30
4,2008,"RIC",1665,16038,30
4,2008,"RKS",60,140,30
4,2008,"RNO",2123,9942,30
4,2008,"ROA",280,3358,30
4,2008,"ROC",1306,9865,30
4,2008,"ROW",81,521,30
4,2008,"RST",312,2049,30
4,2008,"RSW",2940,9028,30
4,2008,"SAN",8005,39378,30
4,2008,"SAT",3787,31097,30
4,2008,"SAV",1298,11345,30
4,2008,"SBA",1071,775,30
4,2008,"SBN",444,2374,30
4,2008,"SBP",531,772,30
4,2008,"SCC",60,396,30
4,2008,"SCE",60,176,30
4,2008,"SDF",2028,14534,30
4,2008,"SEA",8651,49895,30
4,2008,"SFO",11542,81347,30
4,2008,"SGF",877,6918,30
4,2008,"SGU",300,-272,30
4,2008,"SHV",669,7059,30
4,2008,"SIT",94,411,30
4,2008,"SJC",4744,16727,30
4,2008,"SJT",143,1660,30
4,2008,"SJU",2019,20461,30
4,2008,"SLC",11653,-6156,30
4,2008,"SLE",57,867,30
4,2008,"SMF",4603,27296,30
4,2008,"SMX",146,119,30
4,2008,"SNA",3985,14659,30
4,1988,"CCR",97,-98,30
4,1988,"CDV",48,417,30
4,1988,"CHA",430,1375,30
4,1988,"CHO",133,1261,30
4,1988,"CHS",1240,8722,30
4,1988,"CID",428,2244,30
4,1988,"CLE",4668,25423,30
4,1988,"CLT",8352,48118,30
4,1988,"CMH",2148,11336,30
4,1988,"CMI",195,1170,30
4,1988,"COS",777,-81,30
4,1988,"CPR",122,37,30
4,1988,"CRP",420,1470,30
4,1988,"CRW",426,3017,30
4,1988,"CSG",84,654,30
4,1988,"CVG",5173,22412,30
4,1988,"CWA",125,427,30
4,1988,"DAB",540,3791,30
4,1988,"DAL",2894,1526,30
4,1988,"DAY",2865,18703,30
4,1988,"DCA",7151,57955,30
4,1988,"DEN",13861,62866,30
4,1988,"DFW",17847,62702,30
4,1988,"DLH",110,279,30
4,1988,"DRO",59,119,30
4,1988,"DSM",1055,4348,30
4,1988,"DTW",9263,37470,30
4,1988,"EAU",112,90,30
4,1988,"ELM",221,1103,30
4,1988,"ELP",1871,2992,30
4,1988,"ERI",170,1075,30
4,1988,"EUG",290,2254,30
4,1999,"PBI",1990,17247,30
4,1988,"EWR",10063,86819,30
4,1988,"EYW",166,443,30
4,1988,"FAI",287,239,30
4,1988,"FAR",221,644,30
4,1999,"PIT",8342,56087,30
4,1999,"PNS",506,2415,30
4,1999,"PSC",120,-428,30
4,1999,"PSG",60,1111,30
4,1999,"PSP",407,5550,30
4,1999,"PVD",1808,15870,30
4,1999,"PWM",443,4353,30
4,1999,"RAP",84,391,30
4,1999,"RDU",2524,25923,30
4,1999,"RIC",1313,11226,30
4,1990,"COS",811,3707,30
4,1990,"CPR",89,6,30
4,1990,"CRP",440,5466,30
4,1990,"CRW",262,634,30
4,1990,"CSG",85,474,30
4,1990,"CVG",5342,29179,30
4,1990,"DAB",600,2975,30
4,1990,"DAL",3076,22467,30
4,1990,"DAY",2993,4807,30
4,1990,"DCA",7021,29419,30
4,1990,"DEN",11443,102023,30
4,1990,"DET",507,783,30
4,1990,"DFW",19806,167229,30
4,1990,"DLH",138,486,30
4,1990,"DRO",88,338,30
4,1990,"DSM",834,4862,30
4,1990,"DTW",10295,6952,30
4,1990,"EGE",1,33,30
4,1990,"ELM",144,267,30
4,1990,"ELP",2147,16158,30
4,1990,"ERI",171,1814,30
4,1990,"EUG",285,2353,30
4,1990,"EVV",177,-271,30
4,1990,"EWR",9643,93898,30
4,1990,"EYW",171,124,30
4,1990,"FAI",272,1268,30
4,1990,"FAR",222,172,30
4,1990,"FAT",514,2039,30
4,1990,"FAY",255,975,30
4,1990,"FCA",57,673,30
4,1990,"FLG",199,1069,30
4,1990,"FLL",3522,14731,30
4,1990,"FNT",89,35,30
4,1990,"FSD",546,2852,30
4,1990,"FWA",355,530,30
4,1990,"GCN",119,597,30
4,1992,"PBI",2377,4944,30
4,1992,"PDX",2938,1512,30
4,1992,"PFN",88,452,30
4,1990,"GRR",897,2491,30
4,1990,"GSO",1615,6168,30
4,1990,"GSP",893,1337,30
4,1990,"GTF",262,918,30
4,1990,"GUC",8,27,30
4,1990,"GUM",221,2300,30
4,1990,"HDN",14,-154,30
4,1990,"HLN",87,260,30
4,1990,"HNL",1440,11058,30
4,1990,"HOU",4790,34180,30
4,2005,"ABE",406,1301,30
4,2005,"ABI",260,2273,30
4,2005,"ABQ",2891,6801,30
4,2005,"ABY",86,219,30
4,2005,"ACT",279,49,30
4,2005,"ACV",310,299,30
4,2005,"ACY",85,-27,30
4,2005,"ADK",8,-17,30
4,2005,"ADQ",60,381,30
4,2005,"AEX",226,1689,30
4,2005,"AGS",260,2268,30
4,2005,"AKN",20,70,30
4,2005,"ALB",1488,6067,30
4,2005,"AMA",689,2298,30
4,2005,"ANC",1426,3414,30
4,2005,"APF",60,496,30
4,2005,"ATL",36881,165432,30
4,2005,"ATW",204,1645,30
4,2005,"AUS",3438,5340,30
4,2005,"AVL",335,1693,30
4,2005,"AVP",289,1588,30
4,2005,"AZO",350,1182,30
4,2005,"BDL",3207,15104,30
4,2005,"BET",95,394,30
4,2005,"BFL",323,80,30
4,2005,"BGM",90,164,30
4,2005,"BGR",394,2834,30
4,2005,"BHM",1853,5158,30
4,2005,"BIL",441,871,30
4,2005,"BIS",202,-284,30
4,2005,"BMI",211,1220,30
4,2005,"BNA",4862,8184,30
4,2005,"BOI",1340,4881,30
4,2005,"BOS",10986,45937,30
4,2005,"BPT",167,342,30
4,2005,"BQK",110,1084,30
4,2005,"BQN",60,1036,30
4,2005,"BRO",146,730,30
4,2005,"BRW",52,70,30
4,2005,"BTM",110,263,30
4,2005,"BTR",770,5519,30
4,2005,"BTV",715,6270,30
4,2005,"BUF",2294,13319,30
4,2005,"BUR",2321,15581,30
4,2005,"BWI",8907,17214,30
4,2005,"BZN",423,-565,30
4,2005,"CAE",1009,3415,30
4,2005,"CAK",799,2653,30
4,2005,"CDC",88,-57,30
4,2005,"CDV",60,888,30
4,2005,"CEC",81,-309,30
4,2005,"CHA",457,1674,30
4,1990,"MSO",199,764,30
4,1990,"MSP",8393,11289,30
4,1990,"MSY",3767,20926,30
4,1990,"MYR",341,1438,30
4,1990,"OAJ",90,184,30
4,1990,"OAK",2749,7533,30
4,1990,"OGG",260,1140,30
4,1990,"OKC",1930,16396,30
4,1990,"OMA",1374,6679,30
4,1990,"OME",74,312,30
4,1990,"ONT",2965,16292,30
4,1990,"ORD",23095,78902,30
4,1990,"ORF",2030,9092,30
4,1990,"ORH",228,1213,30
4,1994,"LAX",11856,78571,30
4,1994,"LBB",560,3186,30
4,1994,"LEX",434,3324,30
4,1994,"LFT",21,224,30
4,1994,"LGA",8318,34792,30
4,1994,"LGB",325,1593,30
4,1994,"LIT",1424,7278,30
4,1994,"LNK",160,833,30
4,1994,"LSE",81,232,30
4,1994,"MAF",609,1985,30
4,1994,"MBS",305,1265,30
4,1998,"MSO",150,-696,30
4,1998,"MSP",11115,41737,30
4,1998,"MSY",4139,30957,30
4,1998,"MTJ",8,11,30
4,1998,"MYR",188,1789,30
4,2000,"LGA",7813,113311,30
4,2000,"LGB",324,501,30
4,2000,"LIH",40,385,30
4,2000,"LIT",1102,8800,30
4,2000,"LNK",235,1886,30
4,2000,"LSE",51,-14,30
4,2000,"MAF",441,3773,30
4,2000,"MBS",332,2351,30
4,2000,"MCI",5105,40170,30
4,2000,"MCO",8417,79092,30
4,2000,"MDT",628,6087,30
4,2000,"MDW",4473,41596,30
4,2000,"MEM",4187,3839,30
4,2000,"MFE",285,1788,30
4,2000,"MFR",120,3057,30
4,2000,"MGM",90,469,30
4,2000,"MHT",1110,9363,30
4,2000,"MIA",5640,52593,30
4,2004,"GGG",90,-211,30
4,2004,"GJT",244,226,30
4,2004,"GNV",202,337,30
4,2000,"MLU",180,216,30
4,2000,"MOB",360,1372,30
4,2000,"MOT",90,358,30
